district_bps_name,district_bps_code,district_kemendagri_name,district_kemendagri_code,subdistrict_bps_name,subdistrict_bps_code,village_bps_name,village_bps_code,transportation_level,slums_level,popdes_level,poi_level,cases_level,potency_level,risk_level,last_updated
Purwakarta,3214,Kab. Purwakarta,32.14,Darangdan,3214060,Darangdan,3214060013,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Darangdan,3214060,Sadarkarya,3214060014,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Darangdan,3214060,Linggamukti,3214060015,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Darangdan,3214060,Cilingga,3214060016,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Darangdan,3214060,Nagrak,3214060017,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Cibingbin,3214070001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Bojong Timur,3214070002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Pasanggrahan,3214070003,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Cihanjawar,3214070004,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Cikeris,3214070005,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Bojong Barat,3214070006,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Pangkalan,3214070007,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Sukamanah,3214070008,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Pawenang,3214070009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Sindangsari,3214070010,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Sindangpanon,3214070011,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Cipeundeuy,3214070012,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Cileunca,3214070013,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bojong,3214070,Kertasari,3214070014,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Nangerang,3214080001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Simpang,3214080002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Sakambang,3214080003,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Nagrog,3214080004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Cibuntu,3214080005,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Sumurugul,3214080006,red,green,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Raharja,3214080007,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Wanayasa,3214080008,red,green,yellow,red,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Babakan,3214080009,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Wanasari,3214080016,orange,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Legokhuni,3214080017,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Ciawi,3214080018,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Sukadami,3214080019,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Taringgul Tonggoh,3214080020,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Wanayasa,3214080,Taringgul Tengah,3214080021,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Pusakamulya,3214081001,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Parakan Garokgek,3214081002,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Ciracas,3214081003,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Kiarapedes,3214081004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Cibeber,3214081005,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Sumbersari,3214081006,red,green,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Mekarjaya,3214081007,orange,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Margaluyu,3214081008,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Gardu,3214081009,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Kiarapedes,3214081,Taringgul Landeuh,3214081010,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Ciherang,3214090009,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Cidahu,3214090010,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Pasawahan Anyar,3214090011,red,green,yellow,green,green,orange,green,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Pasawahankidul,3214090012,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Sawah Kulon,3214090013,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Kertajaya,3214090014,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Lebakanyar,3214090015,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Cihuni,3214090016,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Warungkadu,3214090017,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Selaawi,3214090018,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Margasari,3214090019,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pasawahan,3214090,Pasawahan,3214090020,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Bungur Jaya,3214091001,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Pondokbungur,3214091002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Salem,3214091003,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Galudra,3214091004,red,green,yellow,yellow,green,orange,green,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Sukajadi,3214091005,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Tanjungsari,3214091006,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Salam Jaya,3214091007,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Situ,3214091008,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Parakansalam,3214091009,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Salam Mulya,3214091010,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Pondok Salam,3214091,Gurudug,3214091011,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Sindangkasih,3214100005,red,yellow,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Nageri Kidul,3214100006,red,yellow,yellow,red,orange,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Nageri Tengah,3214100007,red,yellow,yellow,red,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Cipaisan,3214100008,red,yellow,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Nageri Kaler,3214100009,red,yellow,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Tegalmunjul,3214100010,red,green,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Citalang,3214100011,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Munjuljaya,3214100012,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Ciseureuh,3214100013,red,green,yellow,red,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Purwakarta,3214100,Purwamekar,3214100016,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Maracang,3214101001,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Ciwareng,3214101002,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Mulyamekar,3214101003,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Cigelam,3214101004,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Babakancikao,3214101005,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Kadumekar,3214101006,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Hegarmanah,3214101007,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Cicadas,3214101008,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Babakancikao,3214101,Cilangkap,3214101009,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Cirende,3214110001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Benteng,3214110010,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Campaka,3214110011,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Campakasari,3214110012,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Cijunti,3214110023,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Cisaat,3214110024,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Cimahi,3214110025,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Cikumpay,3214110026,red,green,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Cijaya,3214110027,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Campaka,3214110,Kertamukti,3214110028,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Wanawali,3214111001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Cikadu,3214111002,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Cibukamanah,3214111003,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Cirangkong,3214111004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Cipancur,3214111005,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Cipinang,3214111006,red,green,yellow,orange,red,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Ciparungsari,3214111007,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Karyamekar,3214111008,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Cibatu,3214111009,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Cibatu,3214111,Cilandak,3214111010,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Ciwangi,3214112001,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Cibening,3214112002,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Bungursari,3214112003,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Cibungur,3214112004,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Dangdeur,3214112005,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Wanakerta,3214112006,red,green,yellow,red,orange,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Cinangka,3214112007,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Cikopo,3214112008,red,green,yellow,red,red,orange,orange,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Karangmukti,3214112009,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Purwakarta,3214,Kab. Purwakarta,32.14,Bungursari,3214112,Cibodas,3214112010,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Medalsari,3215010001,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Kertasari,3215010011,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Cintaasih,3215010012,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Mulangsari,3215010013,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Jatilaksana,3215010014,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Ciptasari,3215010015,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Tamansari,3215010016,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Pangkalan,3215010,Tamanmekar,3215010017,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Cipurwasari,3215011001,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Cigunungsari,3215011002,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Mekarbuana,3215011003,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Wargasetra,3215011004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Cintalaksana,3215011005,red,green,yellow,red,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Cintawargi,3215011006,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Cintalanggeng,3215011007,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Kutamaneuh,3215011008,orange,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Tegalwaru,3215011,Kutalanggeng,3215011009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Ciampel,3215020,Tegallega,3215020001,red,green,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Ciampel,3215020,Mulyasejati,3215020002,red,yellow,yellow,orange,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Ciampel,3215020,Mulyasari,3215020003,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Ciampel,3215020,Kutanegara,3215020004,red,yellow,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Ciampel,3215020,Kutapohaci,3215020005,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Ciampel,3215020,Kutamekar,3215020006,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Ciampel,3215020,Parungmulya,3215020007,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Sirnabaya,3215031001,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Pinayungan,3215031002,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Telukjambe,3215031003,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Puseurjaya,3215031004,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Sukaluyu,3215031005,red,yellow,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Sukaharja,3215031006,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Wadas,3215031007,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Sukamakmur,3215031008,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Timur,3215031,Purwadana,3215031009,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Wanajaya,3215032001,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Wanakerta,3215032002,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Wanasari,3215032003,red,yellow,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Margamulya,3215032004,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Margakaya,3215032005,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Karangligar,3215032006,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Karangmulya,3215032007,red,green,yellow,orange,red,orange,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Mulyajaya,3215032008,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Mekarmulya,3215032009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Telukjambe Barat,3215032,Parungsari,3215032010,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Klari,3215040,Karanganyar,3215040001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Klari,3215040,Curug,3215040002,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Karawang,3215,Kab. Karawang,32.15,Klari,3215040,Cimahi,3215040003,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
